,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-1,ROUGE-2,ROUGE-L
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.07124226538110606,3.1880945380493183e-155,2.4385351200327807e-206,6.744160953836975e-232,0.09090909090909091,0.0,0.1
174,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.125,0.0,0.14285714285714285
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.2,6.6709427497276e-155,4.626362078745891e-206,1.2183324802375697e-231,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.6333861926251716,0.5046941987886602,0.44213288186250144,0.38662527162788296,0.2857142857142857,0.16666666666666666,0.2857142857142857
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.2727272727272727,7.789982830837433e-155,5.13025726588535e-206,1.3165594234639305e-231,0.3333333333333333,0.0,0.2222222222222222
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.42857142857142855,0.3779644730092272,0.3057107087328799,5.021333847570327e-78,0.42857142857142855,0.3333333333333333,0.42857142857142855
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.2,6.6709427497276e-155,4.626362078745891e-206,1.2183324802375697e-231,0.2,0.0,0.2
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.05904581909262685,2.4911871828277867e-155,1.868438312043686e-206,5.116994679231889e-232,0.07692307692307693,0.0,0.07692307692307693
193,0.4294155960430205,0.3279715789102868,0.2528557067361725,4.054801917798201e-78,0.5,0.2857142857142857,0.5
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.08556951983876535,3.1265612132144807e-155,2.2351991118824952e-206,5.9764165035645784e-232,0.1,0.0,0.1
